Filename,exit_code,real_time,solve_real_time,SAT_verified
79b9e24dd9af185dbec18c9b0a32b1e2-g2-slp-synthesis-aes-top30,10,69.06,69.04,0,69.06
79c0df739ce3d7895fc546a69dca4f3e-pb_300_05_lb_16,10,136.91,136.87,0,136.91
79d2eae74f2b790d821578d9b7f675c0-Mycielski-10-hints-6,0,5000.02,5000.01,0,5000.02
79e68d206d8dea970436393a3b1b0de4-SGI_30_70_26_60_3-log.shuffled-as.sat03-4,10,57.23,57.22,0,57.23
79f7c3e7a56d73819387079a7fedb5e6-rook-61-1-1,20,3686.34,3686.30,0,3686.34
79fc460b2303a776f07010631c9bc9fe-UCG-15-5p1,10,34.57,34.55,0,34.57
79fce1c507f15bccc3f1781aa2d53da7-ndist.b.29980,10,0.47,0.35,0,0.47
7a02ff8516fbe84bcd6a2bd007f697d4-gt-018.shuffled-as.sat05-1304,20,0.19,0.15,0,0.19
7a044c997ede14d00002f1db39d45170-sum_of_3_cubes_37_bits_87,10,1396.85,1396.84,0,1396.85
7a149e5677b261b9c0e40f6249b2575e-SAT_dat.k30,20,10.90,10.89,0,10.90
7a1d8648ad96bdd3384548f707889567-Ptn-7824-b04,10,1212.00,1211.99,0,1212.00
7a32fd2a92ecd9b8253f7596b4514a8c-hgen8-n260-02-S1396509323.shuffled-as.sat03-886,0,5000.02,5000.00,0,5000.02
7a5e40de64066f1886156ce2f6ad20fb-ncc_none_2_19_5_3_1_0_435991723,10,3707.51,3706.18,0,3707.51
7a6095356aa79ee9aa5c60b72dfea76b-hgen3-v550-s1180212793.shuffled-as.sat03-1695,10,375.86,375.85,0,375.86
7a7549f821796fd9812f078b526fffbf-T129.2.0,20,549.62,549.41,0,549.62
7a83634c455aae979dfadc671f52d88f-c5315.shuffled,20,0.08,0.08,0,0.08
7a955f7b50c9e274fdd477006a02d609-schur-triples-7-60,10,134.44,134.43,0,134.44
7aa2ce107a9dbeaa2c9761354dbe70d7-rbsat-v760c43649g7,0,5000.02,5000.00,0,5000.02
7aa9083488761f6a0adf8db702739a78-minandmaxor032,20,2.14,2.13,0,2.14
7aaddb977571c2e8e61f35a24942703f-exam0.04_2018_3,10,675.66,675.62,0,675.66
7abd6e60bdb990307bda8a2447e2128b-partial-5-19-s,10,966.74,966.71,0,966.74
7adc1ade3384505af00ff8f7be23f5bd-ex175_20,10,557.69,557.44,0,557.69
7ae7a8ac37541f83c41cde6900f34412-sha1r17m146ABCD,10,2132.39,2132.35,0,2132.39
7af73f846548141cc97b8a149a20bfbf-vlsat2_57038_10572502.dimacs,0,5000.24,5000.00,0,5000.24
7b35f953ec3674a5f4f4a9f312d33b91-rnd_150_29_u,20,26.31,26.31,0,26.31
7b3d0382156f1923019d9e1879de193f-Urquhart-s4-b5.shuffled,0,5000.01,5000.00,0,5000.01
7b40e39148de4d5f8d9384d6937c287e-stable-400-0.1-12-98765432140012,10,1275.56,1275.54,0,1275.56
7b430dc4761000c3404b608fd5b1123e-6g_6color_366_040_04,0,5000.07,5000.01,0,5000.07
7b51d6655ec42d470f65bc9c1f39e018-SGI_30_60_30_40_6-dir.shuffled-as.sat03-134,20,149.03,149.03,0,149.03
7b5895f110a6aa5a5ac5d5a6eb3fd322-g2-ak128modasbg1sbisc,10,0.70,0.54,0,0.70
7b630958ad92e1562c7450e946b8852b-VanDerWaerden_pd_2-3-21_404,10,158.00,157.99,0,158.00
7b64c9de6e8ee8f32f76ad08727cd064-clqcolor-25-18-23.shuffled-as.sat05-1263,0,5000.03,5000.00,0,5000.03
7b7366eced630feb06d47056296041ab-connm-ue-csp-sat-n600-d0.04-s1211252026.used-as.sat04-978,20,53.38,53.38,0,53.38
7b757059ce4239746808fbed1fc298c4-g2-hwmcc15deep-6s340rb63-k22,20,610.67,610.65,0,610.67
7b7ac3218e43cb8347ee0f857d30a98c-uts-l05-ipc5-h26-unsat,20,5.68,5.67,0,5.68
7ba40e48181c3dcc086194bd886ce467-terminator_03_true-unreach-call_true-termination.i,20,82.53,82.50,0,82.53
7bb3e6513dae63db3fbc306b8c6aca5c-VanDerWaerden_pd_2-3-23_508,0,5000.01,5000.00,0,5000.01
7bcbe64c5bdad9b53ca0aae0000e3bcf-apn-sbox6-cut4-helpbox26,0,5000.02,5000.00,0,5000.02
7bdc3b411293bb3f7de0484cf88c82f4-50bits_10.dimacs,10,131.73,131.73,0,131.73
7bfc007db654405b48651b0b0299ddf5-mrpp_8x8#18_20,10,23.96,23.96,0,23.96
7c0296e111436f76c122df0d9cc07696-Urquhart-s3-b9.shuffled,20,0.04,0.04,0,0.04
7c0d32cb8a4e302fbab6910f748056ee-rbsat-v945c61409gyes3,10,368.95,368.94,0,368.95
7c1385787d7c6aeccbb2c8bf8067ee64-instance_n7_i8_pp,10,18.34,18.33,0,18.34
7c1a4e2698c9f259264b2a0a62ebe166-apn-sbox6-cut5-helpbox26,0,5000.02,5000.00,0,5000.02
7c23194b9ce6e8f9819a1fa77db97e23-par32-1.shuffled,0,5000.02,5000.00,0,5000.02
7c28cf60f47f359a5c019349bb14f659-mrpp_6x6#12_16,10,2.11,2.11,0,2.11
7c552f4d2bc35862829d06d94e230c4a-total-10-17-u,20,751.40,751.38,0,751.40
7c61be426f173543b3a4ce9bdb57874d-rand_net60-60-10.shuffled,20,0.04,0.03,0,0.04
7c6472811be33889e96b18df1c5a6b42-manthey_DimacsSorterHalf_33_1,10,2.77,2.76,0,2.77
7c6795ba16836c8cff78c8ce672efd08-fdmus_b14_210,20,0.02,0.02,0,0.02
7c7bf097f80d226d14095a56c13e5bb1-C880mul.miter.shuffled-as.sat03-348,20,0.62,0.62,0,0.62
7c8b9914cfd4bb3b72d9e99b87f814a1-QG7-gensys-icl001.sat05-2926.reshuffled-07,20,12.42,12.42,0,12.42
7c9be82940f96f69877db7777ee7d76d-clauses-8.renamed-as.sat05-1964,10,428.24,428.17,0,428.24
7c9eeb95bb79140c0fdf14cb1e4f19e9-prime_119218851371,20,47.50,47.50,0,47.50
7ca07adf30ff0a7637d92339236b7644-SAT_dat.k85-sc2013,20,715.61,715.56,0,715.61
7ca6261a802a16061c75bd9f139637ec-bart20.shuffled,10,0.06,0.06,0,0.06
7ca897acf9e18dee55f60a3867fd07d4-x2_44.shuffled-as.sat03-1600,20,145.88,145.87,0,145.88
7cb1d9b4e689cb119f9ace249223d625-eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf.mis-120.debugged,0,5000.01,5000.00,0,5000.01
7cbc5cc8519a0623cdec0361495e153b-unsat-pbl-00200.sat05-1329.reshuffled-07,20,0.26,0.26,0,0.26
7cf77d75ed1f2c6824a17931238418ec-clus-1200-4800-45-30-003.shuffled-as.sat03-1082,10,0.86,0.86,0,0.86
7d225ae22886a171ada78aa08e26c7a3-eqspdtlf14bpwtrc14,0,5000.02,5000.00,0,5000.02
7d22df95b3224393135b2d1da5ca4c02-prime2209-97,10,2.50,2.49,0,2.50
7d2463381d7384215f0a5b30ef199c37-mrpp_4x4#10_9,10,0.62,0.62,0,0.62
7d4b045378335cf8f95b3311b4bc6427-g2-T99.2.1,20,2760.91,2760.17,0,2760.91
7d62976808ec8c51f058bffaf0756c2d-g2-ak128boothbg2asisc,10,0.76,0.61,0,0.76
7d6710625f3747894f918380206f121f-pals_lcr-var-start-time.5_true-unreach-call.ufo.UNBOUNDED.pals.c,20,24.31,24.29,0,24.31
7d679da0721a3016ee26f77a261c1734-IsoLator-6-20,0,5000.14,5000.00,0,5000.14
7d70021539c490db5274b6025c33e9d6-f7b,20,3.24,3.23,0,3.24
7d71639b783d345bb7c576cba467dc9e-uts-l06-ipc5-h35-unknown,10,9.98,9.96,0,9.98
7d79f9e7e3c565b184f10ca6d8f4e723-cube-9-h10-unsat,20,59.64,59.63,0,59.64
7d89daff5013fc5acc0e0c86ba805224-IBM_FV_2004_rule_batch_3_11_SAT_dat.k100,20,209.98,209.95,0,209.98
7d9e42ba90a06464daa801f2f6316a46-GreenTao_2-3-5_527,10,11.34,11.33,0,11.34
7da4538367b281aa55b64b5361d91c1a-tseitingrid7x175_shuffled,0,5000.02,5000.00,0,5000.02
7da4e7f69019d26c330b6280bc4449b0-pbl-00060.shuffled-as.sat05-1323.shuffled-as.sat05-1323,20,0.10,0.10,0,0.10
7dc41deafbd45bdc8e4c054e9e609d8a-g2-T88.2.1,20,583.81,583.33,0,583.81
7dde4d71389f631ebfd09bd5194d2a72-Nb49T6,20,1995.46,1995.11,0,1995.46
7de6675be6d4a5ab078097a8b3ec621a-VanDerWaerden_pd_2-3-28_727,10,2292.06,2292.05,0,2292.06
7ded5a1993e1fc6df9d0e3623bc64d1e-SGI_30_70_23_50_1-dir.shuffled-as.sat03-156,20,313.31,313.30,0,313.31
7df66894fe6fbd7e6416faaadb50ba73-sted5_0x24204-60,0,5000.02,5000.01,0,5000.02
7df8389c5b329a2e118a50a94c254e7d-blocks-blocks-36-0.180-SAT,10,1293.58,1293.35,0,1293.58
7e0a9339b351e86b005639b66e342fff-gensys-icl005.shuffled-as.sat05-2717,20,6.55,6.55,0,6.55
7e21850936d6127540157afaaf912c02-marg6x6.shuffled-as.sat03-1456.cnf.mis-119.debugged,0,5000.01,5000.00,0,5000.01
7e2e2abe33db065f5a0f0a0ccc09d388-iso-brn001.shuffled-as.sat05-2741,10,0.09,0.09,0,0.09
7e3617b2007c1a6d15095840cf96ddd5-sgen6-840-5-1,20,293.54,293.53,0,293.54
7e36c51e4ba07b5d291864732d105a36-Mycielski-10-hints-9,0,5000.02,5000.00,0,5000.02
7e4acbc746fb7cf8e5ee1b47d45e3ce8-dspam_dump_vc1081,20,2.03,1.97,0,2.03
7e5396d6b00b82c2fc0ea1d7c6505afd-manthey_single-ordered-initialized-w50-b7,20,1107.07,1107.06,0,1107.07
7e5713aace2871a9ce610f7a21120a06-VanDerWaerden_2-3-20_388,0,5000.02,5000.00,0,5000.02
7e58b502cc9dbef5f76d5161fb9a09b2-mp1-Nb7T45,10,50.99,50.97,0,50.99
7e6c50fca3fa82baa5934ea7b170c368-par32-2-c.debugged,10,0.01,0.00,0,0.01
7e8b079e8b33a84b4c309486a706bb27-Urquhart-s5-b10.shuffled,0,5000.01,5000.00,0,5000.01
7e8cd205be140936b35d713db474a2be-rbsat-v1150c84314gyes7,0,5000.02,5000.00,0,5000.02
7e9a4f42129a42748ce607fb97d086bf-marg2x7.shuffled-as.sat03-1445,20,0.03,0.03,0,0.03
7eb9c20f8abef093eeb2bcd69e709b95-string_compare_safety_cbmc_unwinding_600,20,576.95,576.79,0,576.95
7ecf9c45c29d706fd0020fbf177e6809-Mycielski-10-hints-10,20,46.12,46.10,0,46.12
7ed4cc39d60ea49f8a6ace885b8dd018-Nb13T166,0,5000.28,5000.00,0,5000.28
7edf55fdf6dc152493b5e2aaa86977e5-strips-gripper-20t39.shuffled-as.sat05-1148,10,71.78,71.77,0,71.78
7eeb8f92ff5de670175c3e624562bc79-stone-width3chain-nmarkers-17_shuffled,20,1371.77,1371.70,0,1371.77
7ef489e2f958158fbc5cda361702f684-rbsat-v945c61409gyes6,10,401.91,401.90,0,401.91
7efdf72de31fa82aeceb7acbc29a59bf-vlsat2_113_1150,10,30.94,30.92,0,30.94
7f2216a51e42aad000442486fabe9455-apn-sbox6-cut4-helpbox28,0,5000.01,5000.00,0,5000.01
7f2eb9242206af0f3729f70cfca181fd-sgen3-n130-s30940966-unsat,0,5000.01,5000.00,0,5000.01
7f3b49026cf0ec9d2d76b0d9b2c61f8e-HCP-424-60,10,781.13,781.11,0,781.13
7f8597580b9484377f2acd4896eb4807-complete-500-0.1-7-9876543215007,10,0.08,0.07,0,0.08
7fa13f05ddb59096ff2b4cf19624d05e-E00N23,0,5000.06,5000.00,0,5000.06
7faa62e8464b2ca45d9ca4bfd3ef95a4-complete-300-0.1-8-9876543213008,10,0.02,0.02,0,0.02
7fc117c1ce7ec6ebf3a770f382a5a29a-SGI_30_70_18_80_10-dir.shuffled-as.sat03-140,20,2265.95,2265.94,0,2265.95
7fc40a10dd29389fe0a2b86fc13c1759-snw_16_9_pre,0,5000.10,5000.01,0,5000.10
7fca438c38e5b7a70e38778ec146cfe0-ctl_4291_567_2_unsat-sc2013,20,1409.59,1409.58,0,1409.59
7fe57ed36349ce30e710a3a31317b668-hcp_r26_26,10,60.20,55.32,0,60.20
7fee4bf0258384943bcbd6d46b737c4b-g2-ak128modbtsimpbaig,0,5000.06,5000.00,0,5000.06
7fff5091659a5b104b4f1a9943974fa3-iso-brn003.shuffled-as.sat05-2697,10,0.11,0.11,0,0.11
8000ee90ae5c404e10799eded4477ecb-jgiraldezlevy.2200.9086.08.40.85,10,3.78,3.78,0,3.78
801a8ba85e86c29b832c5027198fda6f-rphp4_125_shuffled,0,5000.03,5000.00,0,5000.03
801b1e85dd09faed4459f29dc2ed8557-rphp4_105_shuffled,20,2585.90,2585.86,0,2585.90
80228e9f9a7eabcf5a44312987c048b2-em_7_3_6_cmp,10,1368.25,1368.24,0,1368.25
8027884a0aef84ca9536cf1a84b22173-tseitingrid6x190_shuffled,0,5000.06,5000.00,0,5000.06
80323cb8c560a7d8260b3f43529d6499-ccp-s9-facto1,20,1587.32,1587.31,0,1587.32
80370fc9ace23eae6e47a6d6f81066b5-iso-icl001.shuffled-as.sat05-3107,20,0.02,0.02,0,0.02
804ae5e8cb6ab57438e6cb705755d693-manthey_single-ordered-initialized-w20-b10,10,0.01,0.01,0,0.01
805a742eb8b4e0df3561ca8e0670670b-homer20.shuffled,0,5000.01,5000.00,0,5000.01
8063f1a73972178c67f29801ae463143-q_query_3_l38_lambda,10,0.94,0.94,0,0.94
80712e766e6526844f59e0f3d7c92873-barman-pfile07-028.sas.ex.15,20,37.10,37.05,0,37.10
807531febe395275bbf58f84f49f1db3-itox_vc1033,10,1.64,1.61,0,1.64
807705232d73dc93f2d424f62b597662-ndist.b.23493,10,0.36,0.27,0,0.36
8090db94bbed462700cc12ad7254eabc-fdmus_b21_250,20,0.02,0.02,0,0.02
80916cc0ee83c448ca7e1940a0e9e242-sha1r17m66a,10,208.84,208.83,0,208.84
80a66c6cbf59328de1aee1f8aef33906-grid_15_20.shuffled,20,0.01,0.01,0,0.01
80b00b980dafd615a74c1fd56e7363cd-apn-sbox6-cut3-helpbox31,10,132.62,132.60,0,132.62
80b32ccb260456d060982044b5dbe2ae-hanoi4u.shuffled-as.sat03-399,20,0.17,0.16,0,0.17
80b6cb7fe92b09dcde5bda5c326f6cee-mp1-ps_5000_21250_3_0_0.7_0_1.50_2,0,5000.02,5000.00,0,5000.02
80c14c7518b419306c2506ad3c2c7b79-queueinvar14,20,0.09,0.09,0,0.09
80c396deaf68f5709b5c10f8a24211f3-Composite-064BitPrimes-1.used-as.sat04-867,0,5000.01,5000.00,0,5000.01
80e548bef03ac3dfa741c3b4121126e7-openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.075-NOTKNOWN,10,216.34,216.28,0,216.34
80ec4e1f005383cae198e272a0a04381-289-unsat-21x40,0,5000.03,5000.00,0,5000.03
81268da6548a14c8658a6dd9786e56f4-hsat_vc11813,20,1.62,1.52,0,1.62
81392be4e5fc7aa2232c1f460321e0c6-string_compare_safety_cbmc_unwinding_680,20,1108.23,1108.04,0,1108.23
8157c6aa84b505772a17e0ccd77b152d-q_query_3_l43_lambda,10,5.67,5.66,0,5.67
816c8c3f443d22ccb9c0783c66adc630-sha1r17m75a,10,335.74,335.73,0,335.74
8175dacde2d6517a91c1912847a34006-IBM_FV_2004_rule_batch_30_SAT_dat.k75,10,209.15,209.12,0,209.15
81786d9fbc1d82950215fb4399c3fa8d-48bits_11.dimacs,10,231.94,231.93,0,231.94
817ce8d840cd29ce88294362ec9a3a5a-ps_300_311_20,10,53.03,52.86,0,53.03
818c585e5986431917605fca8d775034-g2-hwmcc15deep-oski15a10b10s-k20,20,1724.37,1724.34,0,1724.37
818d8f082959a6a9a9022d282b6f412a-mm-3x1-9-9-s.1.shuffled-as.sat03-1494,10,0.02,0.02,0,0.02
8194678c6294b563e5525d01ddae04a4-c8nidw_i,20,65.10,65.08,0,65.10
81a1971681c723e7f066faea6c5109d7-em_11_3_4_fbc,10,653.53,653.48,0,653.53
81b1006501379ec16fd22f047b78556f-Grain_no_init_ver1_out200_known_last105_0,10,628.48,628.48,0,628.48
81b674a2aa6fbda9b06cf8ea334ddc44-beempgsol2b1,20,102.08,102.08,0,102.08
81bced94e5f672f0bb0bab7dd298d11c-toughsat_factoring_895s,10,411.33,411.32,0,411.33
81bd2dd3df93684890449edad69253dd-babic-dspam-vc949,20,1.77,1.71,0,1.77
81c2ea59d2c095429b3f0acbb56f3ce1-connm-ue-csp-sat-n1200-d0.00-s1756632460.shuffled-as.sat05-526,0,5000.01,5000.00,0,5000.01
81c36c1f55a6ee8e180f53f140ce05a3-01-integer-programming-20-30-40,10,1337.67,1337.61,0,1337.67
81e3136a3eee419eb490444b727c3131-test_v7_r17_vr5_c1_s2807.smt2-stp212,0,5000.07,5000.00,0,5000.07
81ea9e08430a8a983b4052d5936adcf5-dspam_dump_vc1104,20,5.08,4.92,0,5.08
81f247cf04746d7e0fb3ea77a760a0af-dislog_a19_x19_n29,0,5000.03,5000.00,0,5000.03
81fe63cbee3d00cdb5edd8d48dd9c194-clqcolor-08-06-06.shuffled-as.sat05-1241,10,0.03,0.03,0,0.03
822164670be880e06055b047a0c8151a-Schur_160_5_d43,10,20.43,20.43,0,20.43
822378be9cfb4de97f59c563f06a91fd-QG7a-gensys-ukn001.sat05-3841.reshuffled-07,10,1.58,1.57,0,1.58
8226a866770c4e3da127e54ca0dbd496-SC21_Timetable_C_466_E_62_Cl_31_S_30,10,74.75,74.66,0,74.75
822ac2997c9e0f0def5971dabcdb0dd9-mchess_18,20,1870.87,1870.86,0,1870.87
822c8ac3c501b46ef34475962421eadd-tseitingrid4x185_shuffled,20,40.90,40.90,0,40.90
82426f21121fa8474900bdd2b339cc20-sokoban-p20.sas.cr.35-sc2016,0,5000.05,5000.02,0,5000.05
82460a38bd39cd8e1c32b66a358204f5-clqcolor-30-20-26.shuffled-as.sat05-1264,0,5000.06,5000.00,0,5000.06
8248f047ce1ef747178d632789ce46a0-mp1-Nb7T43,10,108.03,108.01,0,108.03
8280ce94c7d37464d0ba08b73eda2e0a-clqcolor-12-08-10.shuffled-as.sat05-1259,0,5000.03,5000.02,0,5000.03
8283c39961440603bb73d95fddbcaeb1-mrpp_6x6#18_24,10,39.24,39.23,0,39.24
829d75d6c2814ff99b1c300c43247f28-pb_200_03_lb_03,10,43.59,43.58,0,43.59
82ab8d4855b9a2d1ef0b165aa2d393ec-SAT_instance_N=55,0,5000.01,5000.00,0,5000.01
82b43b098ac066a2751ed5d8f3ede647-dp08s08.shuffled,10,0.07,0.07,0,0.07
82b522463b5690e804a770b31426ab26-fsf-300-354-2-2-3-2.57.opt,10,463.04,463.03,0,463.04
82c08db7bcd7fabf2b08e8f10937af3e-bvsmod_18.smt2,20,2081.09,2081.08,0,2081.09
82cad197a0b7919f1f51ec51f7267e6f-ex095_8,20,2995.29,2995.13,0,2995.29
82f505a08b971644a73ed738129e84cf-rand_net60-40-10.shuffled,20,0.04,0.03,0,0.04
83008eace6e2f1e42516e69b5d49a4fb-ooo.rf8.ucl.sat.chaff.4.1.bryant,20,0.14,0.13,0,0.14
830129ccece6a0981e8a8783368ccbc2-IBM_FV_2004_rule_batch_20_SAT_dat.k75,10,17.49,17.47,0,17.49
830f19281c5b1aec9f16e18b95d8f9f8-mm-2x2-5-5-s.1.shuffled-as.sat03-1497,20,1.06,1.06,0,1.06
8315e99c7317e090cea8dc131a872665-prime2209-89,10,1.65,1.64,0,1.65
83288b30ce2ae4cec29caa482d1ed820-crafted_n10_d6_c4_num4,20,78.97,78.91,0,78.97
833c0c0cd07db3a7423dc73f0d2378d2-Urquhart-s3-b6.shuffled,20,1905.44,1905.43,0,1905.44
8349bad9fec3b0611611b3f62b5030cd-rovers1_v01i.renamed-as.sat05-3976,10,0.01,0.01,0,0.01
8356e57e0e64b86e28bedb6aff099c96-vlsat2_15960_1464039.dimacs,0,5000.08,5000.00,0,5000.08
8364f9e578c223da9cd74097d6c821e1-instance_n5_i6_pp,10,3.60,3.60,0,3.60
838277d26d3df732fa98b594c58e82b7-AProVE09-11,10,0.39,0.39,0,0.39
8390dca257561c53bf4eb6e158a2285f-mp1-klieber2017s-0490-024-t12,10,182.87,182.86,0,182.87
83980f552b5e39ba31ed2d71a184d57b-ferry5_v01i.renamed-as.sat05-3995,10,0.02,0.02,0,0.02
8399051f45e233c13b641116179e8976-gensys-ukn004.shuffled-as.sat05-2745,20,4.86,4.85,0,4.86
839cd1ade564cb2fe3872b3e1391823b-k2fix_gr_rcs_w9.shuffled,20,29.57,29.56,0,29.57
839cd813df8ee6573b124fab9c4ecb00-mm-1x10-10-10-s.1.shuffled-as.sat03-1488,10,0.03,0.03,0,0.03
839f9d9879e6dfffdf12fc1f2f4f9546-linvrinv9.sat05-568.reshuffled-07,0,5000.02,5000.01,0,5000.02
83a1e1bb441806ee6112b1f2365456ca-battleship-10-17-sat,10,0.49,0.46,0,0.49
83a2c7cc8be3345b614a34b9ba6aa401-stone-width3chain-nmarkers-13_shuffled,20,322.63,322.60,0,322.63
83b5ea2f5e3f9d3f1fda63873b7388a0-sqrt_Householder_pseudoconstant_true-unreach-call.c,0,5000.64,5000.17,0,5000.64
83b8944a5c4105ae54e25bb916432726-Schur_161_5_d42,20,262.48,262.47,0,262.48
83c4a55772eb377fd79b42d8510db31f-ecarev-110-1031-23-40-5,10,332.44,332.42,0,332.44
83ce47cd134a5238ebf0986372880e26-fclqcolor-08-05-06.shuffled-as.sat05-1273,20,0.73,0.72,0,0.73
83ce5fddac3998960d4d95b590389f65-IBM_FV_2004_rule_batch_30_SAT_dat.k55,10,319.81,319.79,0,319.81
83ced7d9ee8058c52c9a68ded7fad0a5-p160_1,0,5000.01,5000.00,0,5000.01
83dc8f675657b3e6d148ef5cf897fb82-openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN,20,1600.47,1600.46,0,1600.47
83e46af71fc28dd5eb40651630c2a6b5-50bits_14.dimacs,10,888.27,888.27,0,888.27
83ecab8576e44dc4311806171a1897e2-23.shuffled,20,0.01,0.00,0,0.01
83ecc728055edd18daa4ac770b963b6d-UR-15-10p1,10,145.81,145.79,0,145.81
840df285912c570dd79cfaa896c7f5fb-Cake_9_20,0,5000.02,5000.01,0,5000.02
841e3e8bd5a328737b60159700d86aca-Ptn-7824-b11,10,288.40,288.40,0,288.40
843f25e2c4d57e7eeaf5117c3121ab2f-rovers5_ks99i.renamed-as.sat05-3974,10,0.03,0.03,0,0.03
844cebb160a2f6282a90b358b0711162-g2-T81.2.1,20,760.43,760.02,0,760.43
8458857c8e833bbdd3be9da866c1ff5a-ecgrid6x240_shuffled,0,5000.02,5000.00,0,5000.02
84732661a082f6f9739927fbf8d23e86-sokoban-p04.sas.ex.13,20,7.76,7.74,0,7.76
847acf906ee3e44de934120cc9f6f2c1-CNP-5-100,10,729.31,729.29,0,729.31
847df6bb7bd0a8fcedb57e012cfe0014-valves-gates-1-k617-unsat.shuffled-as.sat03-412,20,1651.37,1651.31,0,1651.37
8483632ccd23319f4710174391d52c4f-Timetable_C_181_E_34_Cl_12_S_10,0,5000.06,5000.01,0,5000.06
849129608a891ec8f64bfb44995ab569-CNP-5-1400,10,29.13,29.11,0,29.13
84978bdbf48c9485b04c37709d65c591-dspam_dump_vc1093,20,1.84,1.81,0,1.84
849b95fcc6b5ad7e11b65227b7aa5c5b-atco_enc1_opt1_04_32-sc2014,10,86.23,86.21,0,86.23
84a01f83e16f7263eff85d8c86458d39-urq55,0,5000.03,5000.01,0,5000.03
84aa1539d89e2a43b001b8ce1721c3f2-MM-23-no-type3,0,5000.04,5000.00,0,5000.04
84ace37814debb04200a7cf10e31f896-preimage_80r_491m_160h_seed_71,10,3362.77,3362.76,0,3362.77
84b277ae4a4cb05f7c62b501b20e7a6f-VanDerWaerden_pd_2-3-22_445,20,1301.82,1301.81,0,1301.82
84b7b617126ae841d666f325e9f6eba2-instance_n9_i9_pp_ci_ce,10,171.35,171.34,0,171.35
84d9a6877ddeb347ff4e433be3ae87d1-rand_net40-40-1.shuffled,20,0.02,0.01,0,0.02
84fa7692871637ad13b8d2f8445358bb-sortnet-6-ipc5-h11-unsat,20,42.46,42.45,0,42.46
85071adde6e3118aef323066387a4aac-dislog_a11_x11_n21,10,47.63,47.63,0,47.63
85088d2b8de94d088631498f619c1bd6-sum_of_3_cubes_52_bits_39,0,5000.02,5000.01,0,5000.02
853031a6aece919daca2c509546e5d81-vdamul.miter.shuffled-as.sat03-358,20,11.24,11.23,0,11.24
853920da6c3617b13bc473c6a51f8879-Schur_161_5_d33,0,5000.01,5000.01,0,5000.01
8549a59214f5c35da1333eb1ee77df30-PRESENT_round_1-32_faultAt_30_fault_injections_10_seed_1579630418,0,5000.01,5000.01,0,5000.01
854e92b1b7b24def3535fccbcf94cb8a-Pb-chnl15-16_c18,0,5000.06,5000.04,0,5000.06
8561abec7ab02c2dbe055425b8007849-Urquhart-s4-b1.shuffled,20,8.90,8.90,0,8.90
856e8a73e5c92ccdb42ee5851e67d207-Timetable_C_241_E_34_Cl_16_S_12,0,5000.07,5000.01,0,5000.07
857e6b7426ce8861e9527d0f4a68d504-g2-gss-38-s100,0,5000.02,5000.01,0,5000.02
85982c2cb804926d851ab63209cc1d56-gt-012.shuffled-as.sat05-1301,20,0.02,0.02,0,0.02
85a444c93fc38370bbdd83eff2c777da-ex175_18,10,1535.72,1535.50,0,1535.72
85b16bb91702e4fc03bce7dd02bc9c48-urqh1c3x4.shuffled-as.sat03-1464,20,2.04,2.04,0,2.04
85b3227365fe9bf60b08b456c550bc85-preimage_80r_491m_160h_seed_7,0,5000.06,5000.05,0,5000.06
85b41a5f1ebc94d760209690103aa56c-f9nidw,20,193.49,193.44,0,193.49
85ba26d796de9ad740ce5a6813488fbc-sted2_0x1e3-216,10,82.11,82.11,0,82.11
85ba4aaae0291ac92e260d2fbf494ac1-stone-width3chain-nmarkers-19_shuffled,20,2537.39,2537.24,0,2537.39
85ba4d1a72145ca1885e905a9797ce28-mulhs032,0,5000.06,5000.02,0,5000.06
85c13fd867bfe325b4c157c6f41816b1-rbsat-v2640c305320gyes3,0,5000.02,5000.00,0,5000.02
85e0d376454ba1fe286837072de8bf32-mod2c-rand3bip-sat-200-2.shuffled-as.sat05-2459,10,2.27,2.27,0,2.27
85eef885042cc63551c8938d4f6ab02e-Timetable_C_466_E_50_Cl_31_S_28,0,5000.13,5000.00,0,5000.13
85f1dfed040cb16582b5dff55e01ece7-rnd-v25-e81-k9,10,792.62,792.57,0,792.62
86173292a2c6a506acf27a81db853bb5-ktf_TF-7.tf_3_0.06_113,10,9.27,9.26,0,9.27
861a9be9fa6c72dfa091ec92013b4538-e_rphp035_05,20,331.83,331.82,0,331.83
861d931bd47dd31fbde9256434101f12-IsoLator-6-22,0,5000.16,5000.03,0,5000.16
864c9758645fc85a9a6cd9a7833b716a-mp1-Nb6T30,10,25.77,25.77,0,25.77
8665394d0c9d190007f0b61af3efdd70-Urquhart-s4-b8.shuffled,20,1511.07,1511.06,0,1511.07
8667fcc1ea372b7cbcbbb09e79eed0d3-rnd-v25-e178-k13,10,1807.55,1807.52,0,1807.55
867b4087ca3a1b9e163c27cc638d8751-gensys-brn007.shuffled-as.sat05-2751,10,0.03,0.03,0,0.03
8682ee8df9efc9913a04040511196352-modgen-n200-m90860q08c40-15163,20,0.09,0.09,0,0.09
8691670c493b6e20edc0d39459855a8b-sin.c.75.smt2-cvc4,0,5003.09,5002.13,0,5003.09
